Actual_value,predicted_by_model
6000.0,7079.13444704872
5000.0,5460.288940146973
8000.0,5234.878276733534
7500.0,8316.350286113617
10000.0,11701.601422603888
4899.0,7736.0021294578655
3000.0,7530.752542629558
20000.0,13282.411226253338
1500.0,3373.934989586147
10000.0,8698.23585654477
3000.0,3656.126185361876
2500.0,2156.2537576648338
8975.0,13634.295921461096
5000.0,7253.984321301701
12000.0,9723.396812897616
3300.0,5439.641965476179
15000.0,10898.904647829035
20000.0,14774.238537297533
5500.0,5074.5327896365125
4200.0,6419.248217980512
19600.0,13105.229743949803
3000.0,4913.674042357263
12000.0,14097.488112252333
7000.0,8049.986257087294
15000.0,10422.445700712908
1200.0,5034.56777824585
6000.0,8147.930379680374
6800.0,10348.563769533475
3000.0,3897.934667151243
8605.0,8670.999407483283
14100.0,15072.388127633054
10000.0,13629.280682743592
10000.0,14014.077756483915
7000.0,6307.052826934605
16750.0,14867.324046477017
6000.0,10283.148448883245
12000.0,9178.623371675254
8000.0,16391.530439971797
5000.0,4092.613285428444
10000.0,9515.333413898115
7000.0,10353.477615004223
10000.0,8141.2541163786045
21000.0,13699.119108823466
10000.0,8695.638141744927
20000.0,12970.548796236948
4000.0,5827.576178398898
10000.0,8161.789966164895
15000.0,15104.980383275884
2011.0,1884.7824994808234
12000.0,10112.209234780561
12500.0,10852.614132548022
18000.0,13206.728846903385
7000.0,10013.797589805938
11500.0,12306.785644092895
9000.0,7882.403624896262
7000.0,6225.522986082033
15000.0,11262.6877378692
12800.0,11074.835218191502
24000.0,14658.905980896805
2000.0,4010.02728287872
12000.0,12468.950123205603
7583.0,7861.541700482234
5000.0,7977.382097542051
30000.0,15850.562835119305
2650.0,3857.386472132557
6000.0,7882.049492990747
2500.0,6100.567291237818
7000.0,8832.186827253496
24000.0,14118.13826289595
12250.0,18496.309915133876
6000.0,10487.710046913568
1200.0,5526.000742222961
2500.0,3110.5892938704
3000.0,2829.0500159810745
7000.0,6705.96157082295
13500.0,13352.227543700592
15000.0,10077.388244512867
3000.0,3137.040363687209
6000.0,8767.150246619938
4801.0,11141.20271422816
2154.0,2353.3260484275834
2500.0,7057.329825499799
16800.0,13612.38424891392
4000.0,6624.019518790832
5125.0,6225.454975338478
6000.0,7126.196351197974
2507.0,6536.976538799498
2000.0,2066.667406950268
25000.0,20023.84886412121
8000.0,12337.509726668719
2857.0,6001.602018421567
4800.0,5233.276650771311
2000.0,5051.584468741916
14000.0,10355.253056725818
23959.0,18394.81754602479
12000.0,13936.981463910324
7200.0,8667.328355791054
6338.0,7771.183937637736
5646.0,9457.158115276217
3200.0,8540.973613494352
13500.0,10456.718261833481
12000.0,8293.355697146359
3500.0,6673.3561381260515
11500.0,13901.660198847683
8000.0,8780.439959966065
6463.0,5949.24704996619
8000.0,8288.530129956529
6000.0,8209.704525822723
9739.0,16533.911663481504
3919.0,6049.503985481089
25000.0,17269.590792911367
11000.0,10611.639752651716
16000.0,17962.65138957511
3000.0,3643.7336464822856
1200.0,3156.783640637488
2500.0,2952.6130363259163
12000.0,10099.20560532673
21727.0,13309.333611215283
10000.0,9613.681098201117
12000.0,8399.50044339054
7000.0,7328.034250597288
9995.0,15937.92782595885
12500.0,9358.87879852108
10000.0,8207.472896717612
2500.0,4268.369288332282
18000.0,15044.32403841673
5000.0,6076.07485434362
6000.0,6567.108734731748
18000.0,9890.923260387182
12000.0,12172.839539382738
4029.0,5595.572451390375
8400.0,10343.532031015564
4800.0,6883.658308899343
2700.0,4500.9536976084455
15000.0,12382.035879053044
1000.0,1195.0307305982788
12000.0,12066.875311389933
20000.0,12463.644392487604
10000.0,9763.583485149524
3000.0,2212.3128942165804
7000.0,6548.0402121147945
10000.0,10110.152259214321
10200.0,9986.535209075733
3200.0,5450.458275847919
13000.0,13944.482502218296
3200.0,2864.51154203043
8000.0,9691.387983424043
3000.0,5175.788147447747
1000.0,2501.2869595815855
5500.0,16960.932331258246
7200.0,8364.092241192324
3600.0,4260.449526334081
20000.0,15393.744804118782
10000.0,6090.75905956604
8525.0,6707.952604594753
5000.0,6611.532276098491
7000.0,9310.439841514723
25000.0,15402.367691703734
7500.0,8359.24496120318
6000.0,7374.530707353071
3613.0,3736.3493462380075
8000.0,6945.868904534826
5000.0,9399.261282816631
17000.0,14765.780162851777
6000.0,6867.299517697898
7800.0,9682.849230664962
8000.0,9725.167729257237
16000.0,13665.687717928275
3803.0,12038.927751311172
3000.0,2663.750460218658
17600.0,14864.902981318373
4800.0,6024.521687213952
4000.0,4630.196177329393
32000.0,25796.603698472707
20000.0,9139.185853858777
2000.0,-839.91355640043
7500.0,12038.497742348149
7000.0,8088.463789421665
20000.0,13244.667671371168
12000.0,9919.206108501352
7000.0,6222.333452888222
6575.0,6365.715917689278
10000.0,10590.600651810277
6000.0,6856.3328840929735
8500.0,12379.213724974594
12000.0,13225.762840562522
14000.0,10602.201797830654
18200.0,16304.756408789253
11906.0,13121.200111934704
9892.0,9360.099318913244
5000.0,6246.376126137186
12500.0,7189.246870184015
6000.0,5532.979897669486
29100.0,28571.996510443714
8500.0,10180.980398778443
8000.0,15278.235131342455
14000.0,10549.301810189934
7500.0,7553.853711807882
12000.0,7687.597850504517
13000.0,13571.34397800911
5000.0,10323.020048994618
4000.0,4542.585074370227
3600.0,10375.831213210615
9000.0,13991.71174770702
9000.0,12957.854777539967
5000.0,6974.298529456693
5000.0,4692.223571869063
6500.0,12521.737660536593
2500.0,5101.752615047641
3000.0,3909.8581296657576
10000.0,15299.530379230313
10000.0,18204.83583305421
10000.0,15354.49449172859
10000.0,8847.430581471901
5000.0,9396.7173713882
11000.0,7151.509965367235
12000.0,13486.093031719789
5000.0,7596.249649583988
16000.0,17057.621037075645
15000.0,11433.783208270781
9000.0,10948.402543469456
18000.0,17636.67520535364
2200.0,2826.6776332637983
3213.0,6190.642919639618
10827.0,13176.086784125153
12200.0,15493.799531144039
4000.0,4653.970507433856
4200.0,3491.1884743576975
7500.0,12722.627153266316
6000.0,9181.197623153646
8000.0,8831.584769317235
5000.0,7654.238616213086
12000.0,7799.346764598391
12000.0,9260.390204352392
2780.0,768.4486329201491
10025.0,8952.220368107959
5000.0,9268.562847146628
18000.0,13365.610983090715
3927.0,8477.217404821315
8124.0,8164.557341591921
18000.0,13182.90652852158
10000.0,10908.943976627994
5000.0,5321.708060614097
20000.0,16252.062778523043
6000.0,7607.246647718934
5000.0,5682.258447461858
10200.0,14812.3375101387
35000.0,14264.07070488927
10000.0,10958.406122410282
14250.0,11905.738480926846
5000.0,4668.659797465289
5400.0,6068.730319955786
14557.0,9877.730110335908
20000.0,11425.517884618484
12000.0,10797.832092491031
5000.0,6766.973017330232
5961.0,6486.421799476579
15000.0,8278.777333701697
4000.0,5847.903622997988
3000.0,7219.886622233051
1500.0,3753.7400442477065
5026.0,3509.170966286214
5000.0,8219.844644788824
2000.0,2319.845998363833
6510.0,8363.78067266427
21236.0,15686.283483301111
10000.0,8285.052025045396
20000.0,11480.94276526466
10000.0,13300.427606092147
5153.0,6611.068746068073
2400.0,4136.891555024449
10000.0,13522.904524372716
8000.0,9838.074722465159
10400.0,19092.70324503605
11249.0,9959.638294315933
3000.0,5184.87950481131
9450.0,7659.165487751368
7500.0,5664.509240730098
8000.0,11567.394101849304
20000.0,17296.09929050139
10000.0,12356.952721292531
7000.0,9451.513375097386
6461.0,8187.706580397729
7800.0,7198.805045037407
2100.0,5036.527217661249
9000.0,6961.244607764094
16500.0,13674.571303386168
3000.0,3711.2251778281225
3000.0,2699.3358969357305
13000.0,13100.374059625708
4838.0,5549.726957475272
4018.0,3894.6895013825997
6000.0,6936.203665808436
10000.0,11034.27585945261
8000.0,9286.604807175545
5000.0,5966.8095491279455
10000.0,6341.866417325849
20000.0,14895.4757594037
7750.0,10484.080351774404
21700.0,15831.135636916468
10000.0,14000.568587944043
4000.0,5541.828271995737
3000.0,2856.210149080448
3000.0,3052.1999002305074
12000.0,12264.402201120698
10000.0,13724.86217794775
20000.0,15343.348540392453
5000.0,6853.374085289477
8400.0,6841.463906333285
25000.0,15072.977638457894
6500.0,9365.26067728748
7100.0,7704.637415056201
13600.0,8782.108437037063
11000.0,8005.538429479957
28000.0,14543.21650429174
10000.0,14096.539222856783
1500.0,4941.64335892959
7200.0,6060.159905768891
10000.0,14031.234386210137
8000.0,12027.548371332607
14000.0,10073.444368110155
20000.0,13366.389211371417
7000.0,6583.70358507007
10000.0,8058.73079296773
5000.0,5639.1062588216755
15200.0,11306.479356336664
6000.0,7216.627962976083
24000.0,15107.19701461287
3000.0,6829.239839114936
5600.0,5824.246108788615
8000.0,13997.155799266216
3000.0,4738.088204174563
12000.0,14737.32461841876
4550.0,5996.217337826241
7500.0,11077.068751876144
5300.0,7200.150756682233
7125.0,7029.8473431999355
15000.0,24651.726052549548
8000.0,5685.763520746326
10000.0,6614.063929927701
7000.0,7821.483155154423
7500.0,9464.082065412993
1850.0,2965.8884381059224
21000.0,12590.292042765897
9500.0,9537.53646072082
14500.0,11764.41563918621
8000.0,11108.798351893416
2816.0,11578.812415222548
7200.0,8926.132946667756
21033.0,13473.341862265224
4817.0,4654.169076293903
5000.0,8706.786304933965
8000.0,7556.357091508986
8650.0,12683.711889029593
12000.0,8103.610751879398
5000.0,5936.748584033694
4800.0,4248.093538371468
7000.0,5944.69856604953
7200.0,6681.521453515787
18000.0,12807.79981619884
1500.0,3365.8451206000045
2500.0,3371.876733156778
4800.0,6124.214546206862
13500.0,18509.494049884626
10000.0,7685.352791466747
6000.0,7663.876932934127
4000.0,5763.882616341214
31131.0,14341.841959438756
2500.0,4590.926444215816
6000.0,7607.354486694889
10000.0,12817.56560941121
8000.0,6518.680342176962
5600.0,9421.347964591549
11000.0,10069.079631538836
25000.0,17636.31729535995
10000.0,11303.639249703834
7000.0,6244.962640593116
6000.0,7922.686539913429
10000.0,8120.845443267766
5000.0,5504.506364458848
14000.0,7978.653371793109
12000.0,11274.81434388937
10000.0,14336.772811376984
3000.0,9706.01889705036
12000.0,9628.078869032284
20990.0,13630.51524673248
10000.0,10421.939914851617
10500.0,13453.735546315944
13105.0,9542.54996353904
20000.0,23599.763072770507
24000.0,18615.623229684774
14872.0,12614.144441605498
10000.0,9533.479731637108
7600.0,10301.920114259541
6000.0,7367.287626116064
9000.0,7924.466059218521
12000.0,9030.43034938175
5639.0,7980.344585236047
5025.0,6929.123783948844
7500.0,7778.879553168126
4776.0,7843.623010939147
1853.0,4873.457838033559
5000.0,10983.541147374846
1000.0,2237.2593693398603
6000.0,9267.617726022061
6300.0,7883.575230938053
16750.0,26267.877031172164
11000.0,15929.011679885156
10856.0,13037.92175868072
1585.0,3062.998180951203
10000.0,8474.203489276772
7215.0,7714.053045533714
6000.0,5821.033594479457
3600.0,5869.288941635383
2000.0,2394.2104166317113
17000.0,12236.35792945002
6000.0,5027.415652446765
14400.0,11026.672549167151
10000.0,12300.670288597496
12000.0,16817.1347030535
25000.0,14132.473604474017
3600.0,3388.6130914380356
6000.0,8206.030811266575
10200.0,10451.192779203466
1500.0,616.2530067064454
7200.0,7107.359481860645
10000.0,6407.500738432669
2500.0,5599.249515302086
1000.0,2473.7082803074372
17122.0,11641.150318776648
6000.0,8510.376979192552
10000.0,10642.688954725749
3000.0,3886.960226221883
5000.0,4392.6854070416775
12000.0,10537.580154030044
6000.0,11294.83014278542
13500.0,11376.71169737752
10000.0,10523.709745857195
1800.0,4890.868254638201
7001.0,5969.03162258566
21600.0,13743.310720645171
1797.0,5890.327698127647
12000.0,10234.387624902074
10000.0,6638.785863875792
22000.0,22591.402125697026
4200.0,5684.304746339378
6000.0,7292.311306544363
8500.0,11785.033143535873
7500.0,8739.544417579029
9000.0,8420.751664640466
4000.0,9489.546016199358
7200.0,7476.424255163214
15000.0,10584.589255048497
10000.0,10262.293532119358
20000.0,10296.94174461511
12000.0,12195.569006998412
3000.0,3155.956536120748
20000.0,12979.182301825684
3537.0,5521.22958026089
6550.0,7464.934222602582
15000.0,9779.90547084895
10800.0,10679.083443647894
6000.0,6027.36533289133
12000.0,9148.197650025311
5000.0,7092.918893461036
14000.0,9808.304085343472
10000.0,9343.768681782229
4000.0,6392.177836511915
4400.0,9918.535746160002
8000.0,9866.094841964365
22000.0,21869.082328488465
4800.0,6169.066752872952
8000.0,7707.249861692495
5000.0,4533.85469088995
5000.0,5822.443935004811
7200.0,9548.567447450005
15000.0,13030.503622628567
8800.0,9026.540957961875
27175.0,25633.317095019414
2000.0,6726.5211522922855
5000.0,10656.905873406127
6971.0,6595.183814466089
8000.0,7930.31152164004
13000.0,15377.804903264023
12000.0,8830.741341196606
17000.0,14695.760391525935
30000.0,14315.610912879234
4800.0,6842.110453255787
10000.0,10715.828480417576
15000.0,13969.981020055093
10000.0,10058.433422602466
10000.0,6969.5104593259675
7500.0,8315.79083529067
20000.0,16515.813663742534
20000.0,14743.334773262512
10000.0,12587.720554415035
15000.0,10387.276316092812
3000.0,4446.231827330261
20000.0,13063.758480433258
24000.0,14768.929181560623
13000.0,9793.829725232474
1000.0,696.9676873381377
7997.0,7254.666727258518
6000.0,6551.719259950691
6425.0,6835.7049947449195
5559.0,6403.7725147677065
1200.0,837.142017255961
4200.0,9319.120886555058
5000.0,5612.945305491545
7000.0,7144.508131835024
6500.0,7290.0969946469395
10000.0,7794.627844674165
8000.0,13116.91214020309
35000.0,23369.77711083449
1800.0,2395.3966402598217
5500.0,9343.33101818992
21000.0,20432.01908916091
20000.0,13850.882062473924
5000.0,5607.559571536693
10000.0,18030.34184937419
20000.0,13046.214469919403
21214.0,14716.149842823907
15000.0,14416.52159964115
22250.0,25818.704728373166
25000.0,17284.569981093366
6000.0,5626.304219054347
11000.0,11736.955978862905
18000.0,20350.61199109814
14822.0,15690.584365912342
5000.0,9632.576689133923
8000.0,9317.689959855235
5000.0,7562.379860844618
10400.0,10800.35487379344
2400.0,6506.60600118589
6400.0,9647.512114083296
6000.0,10499.055847902258
8000.0,8036.136803504445
2875.0,4127.9311414158165
14750.0,14661.259156851964
7000.0,6448.929726266049
1100.0,2195.0334871162177
10000.0,6360.925996038861
3000.0,6935.882223280774
6000.0,10910.129084220009
1000.0,3308.0450208963675
12000.0,13612.999210884493
15000.0,13101.252096060933
3000.0,5137.052310879892
2633.0,3170.733130534618
13000.0,12279.190042309128
1000.0,1490.9019489002067
2500.0,3223.8055412245685
6000.0,5989.136936853942
4100.0,5713.461496958393
15000.0,13720.471287207321
1421.0,2427.2702100373135
6000.0,9986.77098175745
4000.0,5729.4002192323715
5000.0,7871.0562850737315
14400.0,11009.158321597286
1600.0,1587.5120160822607
14000.0,10304.160198145339
2000.0,5946.569920698072
15000.0,9986.949869642382
10000.0,9871.331755294737
2179.0,2943.136184101897
6566.0,7741.248602643103
9939.0,8683.541835376527
14400.0,11166.576915505877
22000.0,12379.712999605843
8500.0,12838.170358159343
11850.0,11873.72776943066
16800.0,9888.000454014618
1500.0,1787.7707009584828
1000.0,2069.782206305891
19200.0,11928.716302401035
7750.0,7498.581964200159
8000.0,7765.788402141225
20875.0,12699.977254157173
5200.0,3875.7821700700315
5000.0,5181.208308435167
13200.0,10059.146273139711
18000.0,12035.89804683902
9000.0,7379.8238896711155
14000.0,11515.904588710373
35000.0,19333.180285727114
8000.0,7220.218891886758
6583.0,7599.032927942195
24000.0,13679.317932220118
35000.0,14041.893845043454
4000.0,6036.102214541663
8400.0,7167.357615265004
7500.0,8037.9708654198585
8000.0,13470.469700523125
9000.0,9627.832541097207
10000.0,10996.914297197723
7000.0,9628.936856294826
10000.0,11442.621944627266
10000.0,9733.048541830845
3500.0,5772.37395428524
5400.0,6138.12552166059
8800.0,8433.095393890535
10000.0,8758.837103781665
8000.0,9039.668563347832
4975.0,12365.41489907353
5500.0,4953.6709034508385
10000.0,9005.8769030543
10000.0,8261.223624506174
15663.0,13825.253481334661
8000.0,10871.604792638453
16000.0,12500.36495633515
8000.0,12211.836216074153
7000.0,6291.949367964513
17000.0,13630.05566806793
4500.0,6354.52545733556
7000.0,16399.572493025284
12000.0,10427.10595908103
4000.0,5137.519061954659
4800.0,8540.650999341222
10000.0,13017.809750241548
2500.0,2909.159227277245
11200.0,8311.69542373818
24000.0,16128.398877881478
14072.0,16033.435978162808
3000.0,6970.911849620348
5500.0,7194.13858529547
7000.0,8205.100693909411
15000.0,9188.971510490404
8000.0,8041.177032534428
21605.0,14467.608092442973
20000.0,13646.334463325908
3000.0,1096.2327085833886
4800.0,4926.340104117029
12000.0,8084.18564632201
8200.0,7627.144373375491
13000.0,19293.12233620458
2000.0,4659.034593102344
25000.0,17421.382204357928
4800.0,4939.540440409231
3000.0,3748.4390588558217
21650.0,19033.10611107557
20000.0,15324.260032687765
25000.0,16866.606723398872
14000.0,17449.262310615522
2125.0,5550.052949722833
3000.0,2707.6664994230896
35000.0,21746.042865509127
10550.0,13819.046845935238
5000.0,6720.776748392933
8000.0,13004.727966745399
25000.0,20286.635133862997
8500.0,12875.690722916257
8000.0,7838.770606976355
13952.0,10625.873295481462
8500.0,7442.26481308148
6000.0,12916.775582526814
18200.0,13707.570595251953
12000.0,10064.012660243267
4800.0,7742.658938380177
3600.0,3674.9662793997923
3200.0,4634.7553889618375
14400.0,11950.5468233203
15000.0,10814.913944185568
10000.0,8297.532433065819
3650.0,11808.714817423335
4000.0,5043.295840429386
18000.0,10292.50856127714
20000.0,11356.11901734694
5000.0,10133.575425274217
14125.0,22479.141509637797
6000.0,11933.227610652644
6000.0,5665.365560774349
6000.0,6369.049878135525
3000.0,9549.927140301459
4000.0,6310.882820748624
5114.0,9353.91821841822
1950.0,3648.366913317491
25746.0,10765.003137320664
20000.0,11790.650449703104
10000.0,9490.698027732424
7500.0,8349.603036992232
5000.0,7977.418564611071
21000.0,12977.194505550182
8572.0,9638.240309589757
6325.0,10441.661498623414
15000.0,10852.261305364875
16000.0,13929.884652497116
10000.0,7454.676310946692
5000.0,4954.064580677299
4800.0,6934.868473505427
1618.0,4825.074288293239
6000.0,8742.160573487563
8000.0,9083.110989868419
14400.0,15067.104988279654
4000.0,7802.169456089829
3000.0,5713.415151168456
7000.0,6842.203394836175
25000.0,17587.41413632474
9600.0,6620.051949060502
7000.0,10141.381692465973
5150.0,5939.027642078836
15000.0,21023.396704416697
6000.0,15708.582742618648
8400.0,10957.99847975167
2000.0,2417.858883967341
5000.0,5162.38177481483
8000.0,13000.99629944572
10000.0,8049.07187107463
5000.0,7460.113098434273
14400.0,16425.295165539625
6000.0,8387.295779945702
5750.0,7403.0142092574515
25000.0,14385.941259760195
13000.0,9736.019733461835
16000.0,13502.661869243355
4200.0,5723.841157409082
1700.0,4332.00960182493
8600.0,12330.24725300938
10000.0,15453.778865728968
8000.0,6121.011261051999
16500.0,22235.463582125958
5000.0,4431.394386151927
16800.0,11868.546151241599
15000.0,17737.928031592084
4800.0,7626.947115271956
4500.0,5633.6577954671375
24000.0,19096.846464662573
25000.0,13768.85988844802
6500.0,6879.189116273808
4100.0,9320.15260814116
10000.0,12022.865484658569
10000.0,9709.977850125559
35000.0,17188.375825515526
13000.0,11231.706301780845
6000.0,7780.70958321953
10967.0,9872.223233462306
12000.0,13283.488091707095
4500.0,6006.725007280798
25000.0,14870.12186182398
8000.0,8811.61388878757
2500.0,2908.926507057733
10000.0,7484.023672935933
20121.0,13876.65476604725
2000.0,3700.879862409807
12750.0,10215.310845132999
4500.0,8886.155607152938
5000.0,7891.292842902429
1000.0,1397.0644176540372
5000.0,8274.001714898484
21000.0,12104.881241122821
7500.0,5994.389561211214
6000.0,4565.347245085588
3500.0,2796.754721741715
4750.0,8205.992125811406
16775.0,10903.688216016832
14400.0,20307.45773977164
12000.0,9419.138097207546
1750.0,5887.413643926791
7000.0,7205.797694942681
4800.0,8325.024063154055
6400.0,8789.848331030837
7000.0,12235.19420908142
2000.0,2033.282951148978
10000.0,10511.176398636166
24000.0,15790.100296189805
13000.0,14014.459319238056
12000.0,14195.015232814105
5000.0,4648.7341470369665
5000.0,6998.19771501256
17500.0,13510.368992880656
5600.0,5395.9691017174155
4000.0,10376.462457467806
6400.0,9898.402832679223
7000.0,12273.926751541629
10000.0,11765.930145846047
16855.0,16028.028945193968
14000.0,17063.814279070648
25000.0,13734.593585066363
8875.0,14244.913929714508
11400.0,14255.487378418955
4000.0,6769.832870317659
14000.0,12403.302096904019
8875.0,14526.475113835244
10000.0,18310.76865686679
16000.0,11460.405531265395
2000.0,8586.49718158778
8000.0,11494.113224420238
8000.0,13070.848779645745
10000.0,10650.194108976448
3200.0,5065.737273092964
13000.0,13300.158593927485
3600.0,6591.6306997836
7200.0,9186.31515507273
25600.0,13059.91063292314
3350.0,4033.1824522661245
6500.0,8422.345913185207
3500.0,6965.849162665418
20000.0,21272.350846966274
7200.0,7876.724041180387
9600.0,10246.657641483838
8000.0,9943.18866803543
6000.0,10082.535571946879
8948.0,8025.823123891336
4000.0,5513.694335337646
4900.0,5771.686198296144
9000.0,9850.9189649638
7000.0,8051.487960783994
25000.0,11851.565434870727
15000.0,11020.234863434087
6000.0,5120.094837125565
8400.0,7490.869838856766
10000.0,7417.180121699963
12800.0,10055.479824476577
4000.0,3585.155203113076
9000.0,11890.622731800804
3600.0,5776.155212930556
6850.0,7847.326474856694
31400.0,15874.81388132619
12000.0,12069.30791913675
30000.0,18048.448956168853
14000.0,9020.330059217311
4775.0,5474.427968892192
25000.0,14206.003004394217
15000.0,9382.04287010541
5000.0,4524.683316228846
4000.0,7793.364718793309
12250.0,16409.435087076014
5300.0,10456.671935450178
6000.0,7521.704454881741
5400.0,8321.605809604418
15000.0,15542.644037932841
1800.0,4720.108825618714
14500.0,16854.484031548916
4000.0,5589.707829553969
5000.0,6920.333177243945
8000.0,11404.76407319056
14400.0,9516.400673398484
12000.0,9059.25347364353
9600.0,8552.360618149296
10500.0,8421.61582579045
12000.0,10918.534777694944
24073.0,13932.56762139306
2500.0,3855.4264305594206
5000.0,14379.082558382546
4000.0,4160.440227439851
9200.0,7644.237505308438
4000.0,5526.261895174373
4000.0,6468.066141084928
2500.0,4775.681595198321
18000.0,9251.182809102982
9000.0,7218.8165942388405
12000.0,10058.07288532651
6063.0,4790.167185833705
5000.0,6805.31950670677
23000.0,13763.501304288322
3600.0,3546.616129376511
5000.0,7950.377876017315
5000.0,7931.570256177238
9000.0,9284.20617320208
4800.0,6403.170939191537
6750.0,7990.9710092610785
5000.0,7379.616557944226
15000.0,13110.102882864947
15000.0,11937.049516605039
5000.0,8737.99175506588
1750.0,4082.244197761871
20870.0,19817.072189893544
13010.0,11895.907085335619
6000.0,9625.192330863885
15000.0,13921.702503978751
6000.0,11191.136240547674
10657.0,15746.851648263604
8000.0,9809.726027457717
10000.0,9251.298886837558
1800.0,3085.558171045883
9581.0,15246.633768752436
8000.0,6980.254469487127
8613.0,13502.281246683688
8000.0,6997.603918343049
10621.0,13847.965893283657
5000.0,7816.798895636375
18000.0,12705.882441131856
4800.0,5681.847404638636
14400.0,10888.154726757919
1750.0,4904.0823585442195
8000.0,8187.693869754381
6000.0,5616.464766736661
4000.0,3272.556558489261
18000.0,11077.804549163387
5647.0,6333.46108529382
9000.0,10500.663314126223
4000.0,4298.831769121009
10000.0,11555.846611059971
4000.0,8363.30901948124
10900.0,10291.395033147368
4504.0,7431.561608934691
5000.0,8175.02440010154
4000.0,5811.542337922898
10000.0,12716.375591699794
5600.0,4898.107321085114
5000.0,5814.170899981596
12000.0,8766.39887939353
13467.0,19499.572739880223
20000.0,12819.804545987587
12000.0,11275.447595397425
12000.0,8839.79797788246
6400.0,7987.06794659972
8800.0,5790.731423437484
10000.0,11737.7678484744
14791.0,18874.974390072013
13094.0,11374.203096872054
20000.0,17897.178333505566
6000.0,10992.963294875892
6012.0,9842.5018508539
5500.0,12000.344472121242
4800.0,7179.49794939146
9000.0,8212.92648130681
10883.0,8112.365199026486
15000.0,7478.292393449932
10000.0,7350.075333588982
7930.0,6680.263799279468
6000.0,6582.504373067653
4350.0,6045.688027813241
8525.0,7190.611132676693
1450.0,2366.595432395333
10000.0,10826.327898002619
12000.0,14264.736495784651
6957.0,8851.518557606612
14481.0,11622.31839695765
25000.0,15373.789909778574
6000.0,7485.74142545179
10000.0,12465.611906961283
5000.0,6123.436895610541
1583.0,1954.3490489306114
15000.0,12221.60279095995
5000.0,6568.503749097996
15000.0,13841.408704751637
10000.0,10111.985118470646
14400.0,9022.94710176253
7000.0,8223.171852735799
7500.0,9360.537131633864
20000.0,17086.259049371798
15000.0,9208.831895021658
5000.0,4180.146783515718
3000.0,5181.285677804159
5500.0,7918.90813992173
13750.0,14791.600247946622
14000.0,10437.189570594255
8000.0,14696.725356666058
10000.0,10996.027950169619
12800.0,12801.128972058956
8000.0,6447.914942056377
25000.0,17457.759947299157
6000.0,9982.465181862292
14400.0,12822.318391868565
11022.0,11315.211411783976
6000.0,5165.050464739457
15000.0,11384.63672731623
7500.0,12867.828111048417
7500.0,16985.49436966445
10000.0,12636.800804153485
24000.0,14716.787047998656
7500.0,8209.48679439853
6000.0,5652.81225007218
11500.0,17559.08492620163
1840.0,3917.9363398338755
2436.0,9516.92522920875
9600.0,8737.889435856508
13000.0,9578.885592421462
4000.0,8343.06197212576
2300.0,2810.8721318149564
4500.0,4555.205303823437
13000.0,12969.753903576206
5950.0,7987.50661563185
9000.0,8344.521787630652
10000.0,7685.717500388291
5000.0,7197.172711585676
2000.0,3071.4777249223907
3000.0,6182.568570472351
5908.0,10213.463017483846
2400.0,3549.118668110719
5000.0,5411.836430612104
2786.0,8833.574477455171
5000.0,11625.955762871747
25000.0,15096.495228417527
14000.0,15317.116724419939
25000.0,14430.88304214233
12000.0,7774.268293214591
28000.0,13612.575933334207
5400.0,5895.638604295775
20000.0,11698.443227735557
2000.0,3404.0947061424104
2500.0,4381.362698674866
5000.0,7874.568677493351
10000.0,11874.664171732818
5000.0,6115.344621232727
1200.0,2808.6574777741407
1500.0,2418.361075843137
15000.0,12025.862716779235
5950.0,7902.843705926156
6250.0,13030.088205357752
25000.0,15234.500949327477
24250.0,17214.34659844195
7775.0,9059.106869284418
4000.0,5729.569635511918
5000.0,3986.9440964417663
10000.0,10033.207846417035
12192.0,18014.97780952581
6000.0,5402.502087416657
10000.0,10238.968673597534
1500.0,1845.6374891654732
11550.0,12779.165532530766
10000.0,15055.390090198394
20000.0,9230.261898356712
15000.0,12391.925605578737
5175.0,9300.765316909781
8000.0,7587.766435244819
3000.0,3089.4265227026917
6500.0,5090.9079851481965
7000.0,9142.841084420748
1000.0,1377.3502937842022
2275.0,5343.9436570679045
6400.0,15684.154669460018
9000.0,7576.735746176675
4500.0,4562.303422565161
4500.0,7089.203784877489
3000.0,2008.0605937974506
4200.0,2341.9560652003966
6000.0,2046.6916052198703
20000.0,18015.59807360841
7000.0,7980.452704442909
3500.0,6332.902900466237
1500.0,983.9413214474862
12000.0,12382.012143753982
5200.0,6023.9436407499925
25000.0,15331.060109251466
9000.0,6248.364679539327
14000.0,12015.88369652904
12000.0,12397.973874867475
10000.0,8179.586375039071
6000.0,8350.350364371574
12250.0,18142.905064758423
5500.0,6547.7951313799695
6000.0,5590.620922185957
5000.0,6423.842131473817
4200.0,3272.8677221507114
16000.0,11003.651167554643
18000.0,18097.423737987996
7000.0,8140.381586241951
6000.0,6522.846160714711
20000.0,8142.841934357395
6000.0,8927.667576653172
10000.0,13822.153863379903
35000.0,23115.96384097552
2800.0,10499.516970761035
6000.0,8540.009100572854
10000.0,14252.802866028644
5000.0,5722.150262883337
2500.0,2205.53716795974
30000.0,22093.41833724303
15000.0,15236.147475534864
14400.0,10112.740339522792
14400.0,14475.69146702058
23000.0,16986.317920432317
7500.0,7900.727089789074
4200.0,6384.335965553986
12000.0,8059.270055063196
9200.0,12143.12591718238
10000.0,9910.433696674354
